route_id,service_id,trip_id,block_id,direction_id
004,FR_merged_67033,38314,a_004 -  2,0
008,FR_merged_67033,38315,a_008 -  2,0
009,FR_merged_67033,38310,a_009 -  2,0
001,FR_merged_67033,38311,a_001 -  8,0
057,FR_merged_67038,56912,b_057 -  3,0
023,SA_merged_67036,40990,a_023 -  2,1
800,FR_merged_67033,33581_merged_67179,a_800F-  7,0
036,FR_merged_67038,56875,b_001 -  8,0
011,FR_merged_67033,38318,a_004 -  1,0
018,FR_merged_67033,38319,a_018 -  2,0
011,FR_merged_67033,38918,a_004 -  2,1
011,FR_merged_67033,38919,a_011 -  1,1
008,FR_merged_67038,56306,b_008 -  1,0
020,FR_merged_67038,56178,b_020 -  7,0
018,FR_merged_67038,56179,b_018 -  2,0
011,FR_merged_67033,38910,a_004 -  2,1
011,FR_merged_67033,38911,a_011 -  1,1
011,FR_merged_67033,38912,a_004 -  1,1
011,FR_merged_67033,38913,a_011 -  1,1
011,FR_merged_67033,38914,a_004 -  2,1
011,FR_merged_67033,38915,a_011 -  1,1
011,FR_merged_67033,38916,a_004 -  1,1
011,FR_merged_67033,38917,a_011 -  1,1
023,MR_merged_67034,35579,a_023 -  3,0
023,MR_merged_67034,35578,a_023 -  2,0
009,FR_merged_67038,56303,b_009 -  2,0
017,MR_merged_67034,35571,a_017 -  7,1
023,MR_merged_67034,35570,a_023 -  2,0
017,MR_merged_67034,35573,a_017 -  8,1
016,MR_merged_67034,35572,a_016 -  1,0
016,MR_merged_67034,35575,a_016 -  1,0
023,MR_merged_67034,35574,a_023 -  3,0
016,MR_merged_67034,35577,a_016 -  1,0
023,MR_merged_67034,35576,a_023 -  4,0
016,SA_merged_67036,40102,a_016 -  1,1
017,SU_merged_67042,60635,b_017 -  1,0
800,SU_merged_67042,34315_merged_68087,b_800U-  1,0
104,SU_merged_67042,66847,b_104 -  3,0
005,MR_merged_67039,54821,b_005 -  1,1
006,SU_merged_67042,60542,b_006 -  1,1
006,SU_merged_67042,60543,b_006 -  1,1
006,SU_merged_67042,60540,b_006 -  1,1
006,SU_merged_67042,60541,b_006 -  1,1
016,SU_merged_67042,60546,b_016 -  1,1
800,SU_merged_67037,34306_merged_67071,a_800U-  3,0
006,SU_merged_67042,60544,b_006 -  1,1
006,SU_merged_67042,60545,b_006 -  1,1
003,FR_merged_67038,56712,b_003 -  3,1
002,FR_merged_67038,56713,b_002 -  2,1
016,SU_merged_67042,60548,b_016 -  1,1
004,SU_merged_67042,60549,b_004 -  1,1
002,FR_merged_67038,56716,b_002 -  4,1
004,SA_merged_67036,40103,a_004 -  1,1
105,WE_merged_67040,64643,b_105 -  2,1
015,FR_merged_67038,56715,b_015 -  3,1
023,SU_merged_67042,60633,b_023 -  1,1
050,MR_merged_67034,35302,a_050 -  1,0
800,FR_merged_67038,33433_merged_68255,b_800F-  1,0
104,SU_merged_67037,46164,a_104 -  3,1
104,SU_merged_67037,46165,a_104 -  3,1
104,SU_merged_67037,46166,a_104 -  3,1
104,SU_merged_67037,46167,a_104 -  2,1
003,MR_merged_67039,54239,b_003 -  4,1
102,WE_merged_67035,43393,a_102 -  1,0
104,SU_merged_67037,46168,a_104 -  3,1
104,SU_merged_67037,46169,a_104 -  2,1
008,SA_merged_67041,58632,b_008 -  6,1
104,SU_merged_67042,66841,b_104 -  3,0
090,WE_merged_67040,80_merged_68322,b_090 -  1,0
104,WE_merged_67040,64468,b_104 -  2,0
101,WE_merged_67040,64399,b_101 -  2,1
103,WE_merged_67040,64398,b_103 -  3,1
002,MR_merged_67039,54238,b_002 -  1,1
800,FR_merged_67038,33451_merged_68246,b_800F-  2,0
101,WE_merged_67040,64393,b_101 -  1,1
103,WE_merged_67040,64392,b_103 -  2,1
064,WE_merged_67040,64391,b_064 -  3,0
104,WE_merged_67040,64390,b_104 -  4,0
104,WE_merged_67040,64397,b_104 -  3,0
112,WE_merged_67040,64396,b_112 -  1,0
961,WE_merged_67040,64395,b_961 -  9,0
112,WE_merged_67040,64466,b_112 -  2,0
800,SU_merged_67037,34315_merged_67422,a_800U-  1,0
058,MR_merged_67034,36522,a_058 -  1,1
029,MR_merged_67039,61546,b_026 -  2,0
013,MR_merged_67034,36521,a_013 -  3,1
110,SU_merged_67037,46292,a_110 -  1,1
111,SU_merged_67037,46293,a_111 -  2,0
110,SU_merged_67037,46290,a_110 -  2,1
058,MR_merged_67034,36520,a_058 -  1,1
110,SU_merged_67037,46296,a_110 -  1,1
111,SU_merged_67037,46297,a_111 -  2,0
003,SU_merged_67037,42269,a_003 -  2,0
006,SU_merged_67037,42268,a_006 -  1,0
013,SU_merged_67037,42267,a_013 -  1,0
013,MR_merged_67034,36527,a_013 -  1,1
002,SU_merged_67037,42265,a_002 -  2,0
037,SU_merged_67037,42264,a_037 -  1,1
037,SU_merged_67037,42263,a_037 -  1,1
037,SU_merged_67037,42262,a_037 -  1,1
037,SU_merged_67037,42261,a_037 -  1,1
037,SU_merged_67037,42260,a_037 -  1,1
009,FR_merged_67038,56222,b_009 -  3,0
037,SA_merged_67036,40542,a_037 -  3,1
013,MR_merged_67034,36525,a_013 -  3,1
058,MR_merged_67034,36524,a_058 -  1,1
800,FR_merged_67038,33481_merged_67878,b_800F-  3,0
045,MR_merged_67034,36879,a_045 -  2,1
050,MR_merged_67034,36878,a_050 -  1,1
045,MR_merged_67034,36875,a_045 -  3,1
050,MR_merged_67034,36874,a_050 -  1,1
041,MR_merged_67034,36877,a_041 -  2,1
045,MR_merged_67034,36876,a_045 -  1,1
045,MR_merged_67034,36871,a_045 -  2,1
050,MR_merged_67034,36870,a_050 -  1,1
041,MR_merged_67034,36873,a_041 -  1,1
045,MR_merged_67034,36872,a_045 -  4,1
800,FR_merged_67038,33556_merged_68117,b_800F-  5,1
120,SA_merged_67041,65601,b_120 -  2,1
033,SA_merged_67041,63019,b_033 -  2,0
002,SA_merged_67041,59062,b_002 -  2,0
118,WE_merged_67040,64720,b_118 -  2,1
800,SU_merged_67042,34348_merged_68329,b_800U-  2,1
107,SA_merged_67041,65237,b_106 -  1,0
107,SA_merged_67041,65235,b_106 -  2,0
101,SA_merged_67036,45121,a_101 -  2,1
103,SA_merged_67036,45120,a_103 -  2,1
104,SA_merged_67036,45123,a_104 -  2,0
106,SA_merged_67041,65234,b_106 -  3,0
017,MR_merged_67039,54092,b_017 -  4,1
800,SU_merged_67042,34342_merged_68336,b_800U-  5,0
105,SA_merged_67036,45128,a_105 -  1,1
026,SA_merged_67041,62942,b_026 -  2,1
026,SA_merged_67041,62943,b_026 -  2,1
045,FR_merged_67033,39371,a_045 -  3,1
017,MR_merged_67039,54091,b_017 -  3,1
029,SA_merged_67041,62946,b_026 -  1,0
026,SA_merged_67041,62947,b_026 -  2,1
057,SA_merged_67036,41222,a_057 -  1,0
017,MR_merged_67039,54090,b_017 -  1,1
025,FR_merged_67038,62257,b_025 -  2,0
107,SA_merged_67041,65231,b_106 -  5,0
800,MR_merged_67039,33137_merged_68014,b_800W-  2,1
016,MR_merged_67039,53499,b_016 -  1,0
017,MR_merged_67039,53496,b_017 -  2,1
017,MR_merged_67039,54097,b_017 -  2,1
016,MR_merged_67039,53494,b_016 -  1,0
023,MR_merged_67039,53495,b_023 -  3,0
023,MR_merged_67039,53492,b_023 -  1,0
017,MR_merged_67039,53493,b_017 -  4,1
017,MR_merged_67039,53490,b_017 -  3,1
017,MR_merged_67039,54096,b_017 -  3,1
029,WE_merged_67035,46836,a_026 -  3,1
027,WE_merged_67035,46837,a_027 -  1,1
029,WE_merged_67035,46834,a_026 -  1,1
027,WE_merged_67035,46835,a_027 -  1,1
027,WE_merged_67035,46832,a_027 -  1,1
017,MR_merged_67039,54095,b_017 -  4,1
027,WE_merged_67035,46830,a_027 -  2,1
029,WE_merged_67035,46831,a_026 -  3,1
045,FR_merged_67033,39370,a_045 -  2,1
017,MR_merged_67039,54094,b_017 -  2,1
029,WE_merged_67035,46838,a_026 -  2,1
027,WE_merged_67035,46839,a_027 -  1,1
800,FR_merged_67038,33453_merged_68248,b_800F-  5,0
012,SA_merged_67036,41468,a_012 -  2,1
012,SA_merged_67036,41469,a_012 -  1,1
961,WE_merged_67040,64289,b_961 -  7,0
800,MR_merged_67039,33028_merged_68179,b_800W-  1,0
012,SA_merged_67036,41461,a_012 -  1,1
012,SA_merged_67036,41462,a_012 -  2,1
012,SA_merged_67036,41463,a_012 -  1,1
012,SA_merged_67036,41464,a_012 -  2,1
012,SA_merged_67036,41465,a_012 -  1,1
012,SA_merged_67036,41466,a_012 -  2,1
012,SA_merged_67036,41467,a_012 -  1,1
011,SA_merged_67036,40739,a_004 -  1,0
002,SA_merged_67036,40738,a_002 -  3,0
009,SA_merged_67036,40733,a_009 -  1,0
013,SA_merged_67036,40732,a_013 -  3,0
020,SA_merged_67036,40731,a_020 -  2,0
006,SA_merged_67036,40730,a_006 -  1,0
001,SA_merged_67036,40737,a_001 -  3,0
045,SA_merged_67036,40736,a_045 -  2,0
008,SA_merged_67036,40735,a_008 -  5,0
004,SA_merged_67036,40734,a_011 -  2,0
041,SA_merged_67041,58710,b_041 -  1,0
050,SA_merged_67041,58711,b_050 -  1,0
047,SA_merged_67041,58712,b_047 -  2,0
043,SA_merged_67041,58713,b_043 -  2,0
047,SA_merged_67041,58714,b_047 -  1,0
041,SA_merged_67041,58715,b_041 -  2,0
050,SA_merged_67041,58716,b_050 -  1,0
047,SA_merged_67041,58717,b_047 -  2,0
043,SA_merged_67041,58718,b_043 -  2,0
047,SA_merged_67041,58719,b_047 -  1,0
015,SA_merged_67036,41221,a_015 -  6,0
961,WE_merged_67040,64015,b_961 -  3,0
001,FR_merged_67033,38678,a_001 -  6,0
020,FR_merged_67033,38675,a_020 - 20,0
961,FR_merged_67033,38674,a_961 - 11,1
013,FR_merged_67033,38677,a_013 -  3,0
009,FR_merged_67033,38676,a_009 -  2,0
008,FR_merged_67033,38671,a_008 -  7,0
960,FR_merged_67033,38670,a_960 -  2,0
006,FR_merged_67033,38673,a_006 -  7,0
045,FR_merged_67033,38672,a_045 -  2,0
057,SA_merged_67036,41226,a_057 -  1,0
041,SA_merged_67036,41505,a_041 -  1,1
003,SA_merged_67041,59395,b_003 -  1,1
800,SA_merged_67036,33933_merged_67185,a_800S-  2,0
800,FR_merged_67033,33408_merged_67296,a_800F-  2,0
101,WE_merged_67040,64161,b_101 -  2,0
800,FR_merged_67038,33412_merged_67866,b_800F-  3,0
023,MR_merged_67039,54149,b_023 -  3,1
023,MR_merged_67039,54148,b_023 -  2,1
044,FR_merged_67033,37838,a_044 -  2,1
044,FR_merged_67033,37839,a_044 -  1,1
015,SA_merged_67036,41227,a_015 -  9,0
045,SA_merged_67036,41504,a_045 -  2,1
044,FR_merged_67033,37833,a_044 -  1,1
044,FR_merged_67033,37830,a_044 -  1,1
044,FR_merged_67033,37831,a_044 -  3,1
044,FR_merged_67033,37836,a_044 -  1,1
044,FR_merged_67033,37837,a_044 -  3,1
044,FR_merged_67033,37834,a_044 -  3,1
044,FR_merged_67033,37835,a_044 -  2,1
020,MR_merged_67039,53881,b_020 - 13,0
800,FR_merged_67038,33496_merged_68203,b_800F-  2,1
109,WE_merged_67035,27500,a_120 -  1,0
800,SU_merged_67042,34300_merged_67730,b_800U-  1,0
107,WE_merged_67040,64663,b_106 -  1,1
111,SU_merged_67037,46295,a_111 -  1,0
117,WE_merged_67035,27508,a_117 -  1,0
009,MR_merged_67039,53883,b_018 -  1,0
013,MR_merged_67039,53882,b_013 -  4,0
960,MR_merged_67039,53885,b_960 -  1,0
103,SA_merged_67041,65442,b_103 -  3,0
008,MR_merged_67039,53884,b_008 -  7,0
111,SU_merged_67042,67009,b_111 -  2,0
111,WE_merged_67040,64662,b_111 -  1,1
009,MR_merged_67039,53776,b_018 -  2,0
961,SU_merged_67042,66829,b_961 -  2,0
104,SU_merged_67042,66828,b_104 -  3,0
106,SU_merged_67042,66535,b_106 -  5,0
107,SU_merged_67042,66534,b_106 -  4,0
106,SU_merged_67042,66537,b_106 -  2,0
107,SU_merged_67042,66536,b_106 -  1,0
106,SU_merged_67042,66531,b_106 -  1,0
107,SU_merged_67042,66530,b_106 -  5,0
106,SU_merged_67042,66533,b_106 -  3,0
107,SU_merged_67042,66532,b_106 -  2,0
120,WE_merged_67035,27644,a_117 -  1,0
109,WE_merged_67035,27646,a_118 -  3,0
002,SA_merged_67041,59043,b_002 -  1,0
003,SA_merged_67036,41020,a_003 -  3,1
045,SA_merged_67041,59041,b_045 -  4,0
020,MR_merged_67039,53775,b_020 -  8,0
013,SA_merged_67041,59047,b_013 -  1,0
003,SA_merged_67041,59046,b_003 -  1,0
020,SA_merged_67041,59045,b_020 -  1,0
015,SA_merged_67036,41021,a_015 -  2,1
026,MR_merged_67039,61620,b_026 -  1,1
026,MR_merged_67039,61621,b_026 -  1,1
027,MR_merged_67039,61622,b_027 -  1,1
027,MR_merged_67039,61623,b_027 -  2,1
029,MR_merged_67039,61624,b_026 -  2,1
002,SA_merged_67036,41022,a_002 -  2,1
041,FR_merged_67038,57309,b_041 -  2,1
029,MR_merged_67039,61627,b_029 -  1,1
800,MR_merged_67034,33113_merged_67329,a_800W-  1,1
015,SA_merged_67036,41023,a_015 -  3,1
109,SA_merged_67041,65444,b_120 -  2,0
002,SA_merged_67036,41024,a_002 -  3,1
003,SA_merged_67036,41025,a_003 -  2,1
109,SU_merged_67042,66759,b_117 -  2,1
044,MR_merged_67039,53774,b_044 -  2,0
015,SA_merged_67036,41026,a_015 -  6,1
120,SU_merged_67042,66751,b_117 -  2,1
109,SU_merged_67042,66750,b_117 -  1,1
109,SU_merged_67042,66753,b_117 -  2,1
002,SA_merged_67036,41027,a_002 -  1,1
115,SU_merged_67042,66755,b_115 -  1,1
800,FR_merged_67038,33465_merged_67895,b_800F-  5,0
120,SU_merged_67042,66757,b_117 -  2,1
109,SU_merged_67042,66756,b_117 -  1,1
045,SA_merged_67036,41500,a_045 -  1,1
017,MR_merged_67039,53345,b_017 -  3,0
114,SA_merged_67041,65445,b_114 -  3,0
800,FR_merged_67033,33476_merged_67555,a_800F-  3,0
107,WE_merged_67040,64667,b_106 -  5,1
967,WE_merged_67040,64281,b_967 -  4,1
109,SU_merged_67042,66744,b_118 -  1,1
800,SU_merged_67042,34353_merged_68037,b_800U-  2,1
003,MR_merged_67034,35966,a_003 -  8,0
009,MR_merged_67034,35743,a_009 -  3,0
017,MR_merged_67034,35964,a_017 -  5,1
002,MR_merged_67034,35965,a_002 -  1,0
011,MR_merged_67034,35962,a_004 -  1,0
044,MR_merged_67034,35963,a_044 -  3,0
001,MR_merged_67034,35960,a_001 -  1,0
018,MR_merged_67034,35961,a_018 -  2,0
008,MR_merged_67034,35748,a_008 -  3,0
003,MR_merged_67034,35749,a_003 -  7,0
111,WE_merged_67040,64666,b_111 -  1,1
002,MR_merged_67039,53772,b_002 -  2,0
006,MR_merged_67034,35968,a_006 -  6,0
020,MR_merged_67034,35969,a_020 - 16,0
967,WE_merged_67040,64280,b_967 -  3,1
018,MR_merged_67039,53771,b_009 -  1,0
800,MR_merged_67039,33086_merged_68100,b_800W-  3,1
800,SA_merged_67041,33920_merged_68188,b_800S-  3,1
961,FR_merged_67038,56549,b_961 - 11,1
006,FR_merged_67038,56548,b_006 -  4,0
045,FR_merged_67038,56547,b_045 -  2,0
008,FR_merged_67038,56546,b_008 -  7,0
960,FR_merged_67038,56545,b_960 -  2,0
002,FR_merged_67038,56544,b_002 -  4,0
045,FR_merged_67038,57256,b_045 -  3,1
003,FR_merged_67038,56541,b_003 - 11,0
018,FR_merged_67038,56540,b_018 -  4,0
002,SU_merged_67042,60979,b_002 -  2,1
015,SU_merged_67042,60978,b_015 -  2,1
800,SU_merged_67037,34360_merged_67703,a_800U-  1,1
002,SU_merged_67042,60973,b_002 -  1,1
015,SU_merged_67042,60972,b_015 -  3,1
002,SU_merged_67042,60971,b_002 -  2,1
103,SA_merged_67041,65642,b_103 -  3,1
002,SU_merged_67042,60977,b_002 -  1,1
015,SU_merged_67042,60976,b_015 -  1,1
002,SU_merged_67042,60975,b_002 -  2,1
015,SU_merged_67042,60974,b_015 -  4,1
112,SA_merged_67041,65707,b_112 -  4,0
800,SA_merged_67036,33914_merged_67176,a_800S-  5,1
101,SA_merged_67041,65705,b_101 -  1,1
961,SA_merged_67041,65704,b_961 -  1,0
107,SA_merged_67041,65251,b_106 -  5,0
012,FR_merged_67038,57252,b_012 -  2,1
107,SA_merged_67041,65253,b_106 -  4,0
106,SA_merged_67041,65252,b_106 -  1,0
017,SU_merged_67042,60666,b_017 -  5,0
114,SA_merged_67041,65259,b_114 -  1,1
103,SA_merged_67041,65709,b_103 -  2,1
961,SA_merged_67041,65708,b_961 -  3,0
104,SA_merged_67041,65643,b_104 -  1,0
001,MR_merged_67039,53719,b_001 - 11,0
044,MR_merged_67039,53877,b_044 -  3,0
090,WE_merged_67040,21_merged_68160,b_090 -  1,0
012,MR_merged_67039,53051,b_012 -  2,0
101,WE_merged_67035,43418,a_101 -  2,0
090,WE_merged_67040,88_merged_68318,b_090 -  1,0
104,SA_merged_67041,65640,b_104 -  3,0
103,WE_merged_67035,43413,a_103 -  1,0
114,WE_merged_67035,43410,a_114 -  3,0
115,WE_merged_67035,43417,a_115 -  2,0
800,FR_merged_67038,33426_merged_67946,b_800F-  4,0
102,WE_merged_67035,43414,a_102 -  1,0
115,WE_merged_67040,64086,b_115 -  1,0
800,FR_merged_67033,33544_merged_67128,a_800F-  3,1
011,FR_merged_67038,56819,b_004 -  2,1
011,FR_merged_67038,56818,b_004 -  1,1
961,SA_merged_67041,65566,b_961 -  2,1
003,SA_merged_67041,59114,b_003 -  5,0
011,FR_merged_67038,56815,b_004 -  2,1
011,FR_merged_67038,56814,b_004 -  1,1
011,FR_merged_67038,56817,b_004 -  2,1
011,FR_merged_67038,56816,b_004 -  1,1
011,FR_merged_67038,56811,b_004 -  2,1
011,FR_merged_67038,56810,b_004 -  1,1
011,FR_merged_67038,56813,b_004 -  2,1
011,FR_merged_67038,56812,b_004 -  1,1
104,WE_merged_67035,43677,a_104 -  1,0
106,WE_merged_67035,43676,a_112 -  2,1
121,WE_merged_67035,43675,a_116 -  5,0
103,WE_merged_67035,43674,a_103 -  3,1
112,WE_merged_67035,43673,a_112 -  3,0
101,WE_merged_67035,43671,a_101 -  2,1
800,MR_merged_67039,33112_merged_67995,b_800W-  5,1
112,WE_merged_67035,43679,a_112 -  1,0
961,WE_merged_67035,43678,a_961 -  9,0
103,WE_merged_67040,63954,b_103 -  1,0
101,WE_merged_67040,63955,b_101 -  2,0
103,WE_merged_67040,63956,b_103 -  2,0
110,WE_merged_67040,63957,b_110 -  1,0
106,WE_merged_67040,63950,b_106 -  1,1
101,WE_merged_67040,63953,b_101 -  1,0
800,MR_merged_67034,33086_merged_67435,a_800W-  3,1
118,WE_merged_67040,63958,b_118 -  1,0
103,WE_merged_67040,63959,b_103 -  3,0
800,SU_merged_67042,34393_merged_67987,b_800U-  4,0
020,SU_merged_67042,60757,b_020 -  3,0
045,SU_merged_67042,60756,b_045 -  1,0
961,SA_merged_67041,65564,b_961 -  1,1
006,SU_merged_67042,60754,b_006 -  1,0
013,SU_merged_67042,60753,b_013 -  1,0
001,SU_merged_67042,60752,b_001 -  2,0
103,WE_merged_67040,64070,b_103 -  2,0
114,WE_merged_67040,64071,b_114 -  3,0
044,MR_merged_67039,53715,b_044 -  1,0
008,SU_merged_67042,60759,b_008 -  1,0
002,SU_merged_67042,60758,b_002 -  2,0
020,MR_merged_67034,36462,a_020 - 12,1
020,MR_merged_67034,36463,a_020 -  3,1
020,MR_merged_67034,36460,a_020 - 11,1
020,MR_merged_67034,36461,a_020 -  7,1
020,MR_merged_67034,36466,a_020 - 15,1
800,SU_merged_67037,34337_merged_67462,a_800U-  5,0
020,MR_merged_67034,36464,a_020 -  6,1
015,FR_merged_67033,38814,a_015 -  4,1
009,MR_merged_67039,53399,b_009 -  1,1
017,MR_merged_67039,53398,b_017 -  8,0
057,MR_merged_67034,36468,a_057 -  2,0
015,MR_merged_67034,36469,a_015 -  6,0
016,SA_merged_67041,58571,b_016 -  2,1
045,FR_merged_67033,38545,a_045 -  2,0
004,MR_merged_67039,53829,b_004 -  2,0
013,MR_merged_67039,53828,b_013 -  2,0
800,FR_merged_67033,33491_merged_67533,a_800F-  4,1
003,FR_merged_67033,38816,a_003 -  4,1
018,MR_merged_67039,53714,b_018 -  1,0
003,FR_merged_67033,38811,a_003 -  5,1
015,FR_merged_67033,38810,a_015 -  6,1
106,SU_merged_67037,45824,a_106 -  5,1
002,FR_merged_67038,56190,b_002 -  4,0
101,SU_merged_67037,45826,a_101 -  1,0
117,SU_merged_67037,45827,a_118 -  1,0
106,SU_merged_67037,45820,a_106 -  1,1
113,SU_merged_67037,45821,a_113 -  1,1
106,SU_merged_67037,45822,a_106 -  3,1
113,SU_merged_67037,45823,a_113 -  1,1
025,FR_merged_67038,62287,b_025 -  1,1
025,FR_merged_67038,62286,b_025 -  2,1
025,FR_merged_67038,62285,b_025 -  1,1
009,FR_merged_67033,38540,a_009 -  1,0
101,SU_merged_67037,45828,a_101 -  1,0
109,SU_merged_67037,45829,a_118 -  1,0
961,SA_merged_67041,65562,b_961 -  2,1
025,FR_merged_67038,62280,b_025 -  2,1
009,FR_merged_67038,56193,b_009 -  2,0
002,MR_merged_67039,54027,b_002 -  4,0
013,FR_merged_67038,56194,b_013 -  2,0
025,FR_merged_67038,62279,b_025 -  1,1
800,FR_merged_67038,33467_merged_67897,b_800F-  1,0
800,FR_merged_67038,33410_merged_67864,b_800F-  5,0
020,FR_merged_67038,56195,b_020 - 12,0
109,SA_merged_67036,44661,a_120 -  1,0
120,SA_merged_67036,44660,a_120 -  2,0
103,SA_merged_67036,44663,a_103 -  2,0
115,SA_merged_67036,44662,a_115 -  2,0
114,SA_merged_67036,44665,a_114 -  3,0
101,SA_merged_67036,44664,a_101 -  1,0
103,SA_merged_67036,44667,a_103 -  3,0
110,SA_merged_67036,44666,a_110 -  1,0
118,SA_merged_67036,44669,a_118 -  1,0
117,SA_merged_67036,44668,a_120 -  2,0
008,FR_merged_67038,56197,b_008 -  2,0
800,MR_merged_67039,33058_merged_67930,b_800W-  4,0
800,MR_merged_67039,33040_merged_68239,b_800W-  2,0
013,MR_merged_67039,53084,b_013 -  4,1
001,SU_merged_67037,42106,a_001 -  2,1
008,SU_merged_67037,42107,a_008 -  1,1
001,SU_merged_67037,42104,a_001 -  1,1
008,SU_merged_67037,42105,a_008 -  2,1
001,SU_merged_67037,42102,a_001 -  2,1
008,SU_merged_67037,42103,a_008 -  1,1
001,SU_merged_67037,42100,a_001 -  1,1
008,SU_merged_67037,42101,a_008 -  2,1
104,SA_merged_67041,65818,b_104 -  1,1
001,SU_merged_67037,42108,a_001 -  1,1
008,SU_merged_67037,42109,a_008 -  2,1
020,SA_merged_67036,41103,a_020 -  6,1
020,SA_merged_67036,41102,a_020 -  4,1
800,MR_merged_67039,33147_merged_68269,b_800W-  1,1
011,SA_merged_67036,41107,a_011 -  1,1
023,SA_merged_67036,41106,a_023 -  2,0
023,SA_merged_67036,41105,a_023 -  1,0
020,SA_merged_67036,41104,a_020 -  7,1
011,SA_merged_67036,41109,a_011 -  1,1
011,SA_merged_67036,41108,a_011 -  2,1
800,FR_merged_67038,33524_merged_67741,b_800F-  5,1
800,SU_merged_67037,34393_merged_67322,a_800U-  4,0
090,SA_merged_67041,202_merged_68140,b_090 -  1,0
016,MR_merged_67039,53537,b_016 -  1,0
023,MR_merged_67039,53536,b_023 -  3,0
016,MR_merged_67039,53531,b_016 -  1,0
017,MR_merged_67039,53530,b_017 -  4,1
800,MR_merged_67034,33095_merged_67113,a_800W-  4,1
023,MR_merged_67039,53532,b_023 -  7,0
800,SA_merged_67041,33848_merged_68044,b_800S-  3,0
017,MR_merged_67039,53538,b_017 -  8,1
800,MR_merged_67039,33066_merged_68214,b_800W-  7,0
800,SA_merged_67036,33877_merged_67695,a_800S-  4,1
014,MR_merged_67039,54452,b_014 -  2,0
023,MR_merged_67034,35512,a_023 -  5,0
015,MR_merged_67039,53613,b_015 - 11,1
003,SA_merged_67041,59450,b_003 -  1,1
003,SA_merged_67041,59451,b_003 -  2,1
003,SA_merged_67041,59452,b_003 -  3,1
003,SA_merged_67041,59453,b_003 -  2,1
003,SA_merged_67041,59454,b_003 -  1,1
003,SA_merged_67041,59455,b_003 -  5,1
003,SA_merged_67041,59456,b_003 -  3,1
003,SA_merged_67041,59457,b_003 -  2,1
003,SA_merged_67041,59458,b_003 -  1,1
003,SA_merged_67041,59459,b_003 -  5,1
016,MR_merged_67034,35514,a_016 -  1,0
111,WE_merged_67035,44085,a_111 -  5,0
110,WE_merged_67035,44084,a_110 -  2,1
118,WE_merged_67035,44087,a_118 -  3,1
110,WE_merged_67035,44086,a_110 -  3,1
111,WE_merged_67035,44081,a_111 -  5,0
045,FR_merged_67033,39429,a_045 -  2,1
041,FR_merged_67033,39428,a_041 -  2,1
050,FR_merged_67033,39427,a_050 -  1,1
045,FR_merged_67033,39426,a_045 -  1,1
045,FR_merged_67033,39425,a_045 -  3,1
041,FR_merged_67033,39424,a_041 -  1,1
050,FR_merged_67033,39423,a_050 -  1,1
045,FR_merged_67033,39422,a_045 -  4,1
045,FR_merged_67033,39421,a_045 -  2,1
041,FR_merged_67033,39420,a_041 -  2,1
013,MR_merged_67039,53953,b_013 -  1,0
960,FR_merged_67033,37501,a_960 -  2,1
006,MR_merged_67039,53952,b_006 -  4,0
002,SU_merged_67042,60743,b_002 -  1,1
045,MR_merged_67039,53779,b_045 -  2,0
001,FR_merged_67038,56515,b_001 -  6,0
008,MR_merged_67039,53778,b_008 -  3,0
006,MR_merged_67034,35881,a_006 -  5,0
057,MR_merged_67034,36776,a_057 -  2,1
009,MR_merged_67034,35883,a_018 -  1,0
020,MR_merged_67034,35882,a_020 -  5,0
017,MR_merged_67034,35885,a_017 -  5,1
017,SA_merged_67036,40509,a_017 -  1,1
008,MR_merged_67034,35887,a_008 -  3,0
036,MR_merged_67034,36801,a_036 -  1,1
001,MR_merged_67034,35889,a_001 -  3,0
017,SA_merged_67036,40505,a_017 -  2,1
017,SA_merged_67036,40506,a_017 -  3,1
016,SA_merged_67036,40507,a_016 -  1,0
023,SA_merged_67036,40500,a_023 -  5,0
017,SA_merged_67036,40501,a_017 -  3,1
017,SA_merged_67036,40502,a_017 -  1,1
016,SA_merged_67036,40503,a_016 -  1,0
960,SA_merged_67041,58505,b_960 -  2,1
960,SA_merged_67041,58504,b_960 -  1,1
960,SA_merged_67041,58507,b_960 -  2,1
036,MR_merged_67034,36803,a_036 -  1,1
960,SA_merged_67041,58501,b_960 -  2,1
960,SA_merged_67041,58500,b_960 -  1,1
960,SA_merged_67041,58503,b_960 -  2,1
960,SA_merged_67041,58502,b_960 -  1,1
003,MR_merged_67039,53773,b_003 -  9,0
090,WE_merged_67035,8_merged_67512,a_090 -  1,0
960,SA_merged_67041,58509,b_960 -  2,1
960,SA_merged_67041,58508,b_960 -  1,1
057,MR_merged_67034,36773,a_057 -  1,1
017,FR_merged_67033,38086,a_017 -  8,1
023,FR_merged_67033,38087,a_023 -  3,0
017,FR_merged_67033,38084,a_017 -  7,1
016,FR_merged_67033,38085,a_016 -  1,0
017,FR_merged_67033,38082,a_017 -  9,1
023,FR_merged_67033,38083,a_023 -  2,0
017,FR_merged_67033,38080,a_017 -  8,1
016,FR_merged_67033,38081,a_016 -  1,0
013,SA_merged_67036,40606,a_013 -  1,0
011,MR_merged_67039,53770,b_004 -  2,0
008,SA_merged_67041,58637,b_008 -  6,1
017,FR_merged_67033,38088,a_017 - 10,1
016,FR_merged_67033,38089,a_016 -  1,0
